Age,BusinessTravel,DailyRate,Department,DistanceFemaleroMaleHoMalee,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolveMaleent,JobSatisfaction,MartialStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisFemaleaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,Non-Travel,126,Sales,32,2,81,12960,10368,Sales Executive,18,Human Resources,1,94-5360719,4,Female,2,4,Single,5,Yes,No,10,3,3,80,1,11,6,4,30,1,3,17,No
46,Travel_Femalerequently,1160,Human Resources,42,2,143,22880,18304,Sales Executive,14,Sales,1,20-0529038,1,Female,2,1,Single,4,Yes,No,13,1,1,80,0,5,1,3,31,3,9,6,Yes
45,Travel_Rarely,105,Human Resources,1,4,146,23360,18688,Manufacturing Director,14,Human Resources,1,49-1073429,2,Female,1,2,Married,7,Yes,No,20,3,1,80,2,20,3,4,13,14,9,7,Yes
44,Travel_Rarely,1331,Research & DevelopMaleent,16,5,97,15520,12416,Sales Executive,16,Other,1,78-2220972,2,Female,1,4,Single,7,Yes,No,11,1,3,80,2,28,2,3,34,0,12,1,No
38,Travel_Rarely,928,Human Resources,37,5,129,20640,16512,Manager,16,Sales,1,41-5756150,2,Male,3,3,Single,0,Yes,No,17,2,1,80,2,21,1,3,16,9,7,0,Yes
56,Non-Travel,692,Research & DevelopMaleent,4,5,145,23200,18560,Research Scientist,20,Sales,1,22-1839144,2,Male,1,4,Single,2,Yes,No,10,1,3,80,2,5,6,2,15,19,1,0,Yes
59,Travel_Femalerequently,565,Research & DevelopMaleent,12,1,119,19040,15232,Sales Representative,16,Human Resources,1,55-0688274,1,Female,4,2,Single,3,Yes,No,22,3,2,80,1,13,4,4,30,4,0,10,Yes
51,Travel_Femalerequently,351,Human Resources,38,2,138,22080,17664,Sales Executive,18,Other,1,75-4037429,4,Male,3,3,Married,4,Yes,No,22,2,2,80,1,39,3,4,10,10,11,0,Yes
42,Travel_Rarely,514,Human Resources,34,3,61,9760,7808,Research Scientist,20,Sales,1,57-8165978,4,Male,1,4,Married,6,Yes,No,13,1,1,80,1,25,4,3,0,0,13,0,Yes
24,Travel_Rarely,642,Sales,50,3,65,10400,8320,Healthcare Representative,14,Other,1,01-4082214,1,Female,2,4,Single,0,Yes,No,23,2,3,80,1,11,4,2,20,14,11,16,No
30,Non-Travel,343,Human Resources,27,3,95,15200,12160,Sales Executive,16,Other,1,65-4027233,1,Female,1,3,Married,7,Yes,No,21,1,4,80,2,21,6,2,31,12,9,11,No
54,Travel_Femalerequently,1443,Sales,29,4,40,6400,5120,Laboratory Technician,16,Technical Degree,1,20-0601303,4,Female,2,1,Married,1,Yes,No,13,4,2,80,3,20,2,4,40,12,7,9,No
22,Travel_Rarely,429,Sales,23,2,118,18880,15104,Manager,16,Human Resources,1,53-7902721,2,Male,3,1,Single,8,Yes,No,24,2,2,80,0,10,1,3,34,5,3,1,Yes
24,Travel_Femalerequently,840,Human Resources,9,4,98,15680,12544,Human Resources,14,Other,1,30-1613666,2,Male,4,3,Single,2,Yes,No,10,1,1,80,3,14,1,1,37,12,2,11,Yes
18,Travel_Femalerequently,1211,Research & DevelopMaleent,27,4,78,12480,9984,Sales Representative,16,Sales,1,05-3525750,1,Male,3,3,Married,6,Yes,No,16,4,1,80,3,3,1,3,12,0,3,16,Yes
53,Travel_Rarely,1329,Research & DevelopMaleent,37,1,48,7680,6144,Human Resources,12,Life Sciences ,1,54-8286811,3,Female,1,2,Married,8,Yes,No,16,3,2,80,1,2,2,2,40,0,10,10,Yes
38,Non-Travel,105,Research & DevelopMaleent,35,3,40,6400,5120,Sales Representative,12,Life Sciences ,1,78-1240467,4,Male,3,2,Single,5,Yes,No,22,2,3,80,1,27,4,1,23,4,15,0,No
48,Travel_Rarely,1465,Research & DevelopMaleent,31,4,141,22560,18048,Manufacturing Director,14,Other,1,05-9336236,1,Female,2,3,Single,5,Yes,No,15,3,1,80,2,29,2,3,16,2,5,16,Yes
45,Travel_Femalerequently,126,Research & DevelopMaleent,16,4,143,22880,18304,Manufacturing Director,14,Other,1,11-1998161,2,Male,1,4,Single,3,Yes,No,12,4,4,80,2,40,1,3,26,12,8,4,No
30,Travel_Rarely,128,Research & DevelopMaleent,26,4,134,21440,17152,Manager,16,Medical,1,43-9719699,3,Female,3,1,Single,0,Yes,No,16,1,1,80,3,16,1,2,35,12,1,0,No
18,Travel_Femalerequently,696,Human Resources,34,3,116,18560,14848,Research Director,18,Human Resources,1,46-0062918,4,Male,2,2,Married,0,Yes,No,20,4,3,80,1,29,3,2,23,12,11,16,No
55,Non-Travel,821,Research & DevelopMaleent,16,1,36,5760,4608,Sales Representative,14,Medical,1,32-9475462,3,Male,3,1,Single,7,Yes,No,24,1,4,80,1,24,1,4,27,14,3,16,No
36,Non-Travel,1084,Human Resources,23,5,66,10560,8448,Manufacturing Director,16,Technical Degree,1,06-0501113,4,Female,4,1,Single,7,Yes,No,19,3,2,80,2,26,2,1,28,1,11,7,Yes
37,Travel_Femalerequently,1277,Sales,23,5,101,16160,12928,Sales Executive,16,Human Resources,1,57-4504903,3,Female,2,3,Single,7,Yes,No,16,3,2,80,2,19,4,3,19,19,11,7,Yes
38,Travel_Femalerequently,225,Research & DevelopMaleent,35,4,122,19520,15616,Research Scientist,18,Other,1,77-5612705,1,Male,1,3,Single,5,Yes,No,13,2,4,80,3,22,3,2,6,17,11,4,No
56,Travel_Rarely,170,Research & DevelopMaleent,12,5,66,10560,8448,Research Director,20,Human Resources,1,37-1661717,4,Male,1,3,Married,8,Yes,No,13,3,1,80,3,35,0,1,31,19,9,7,Yes
37,Travel_Rarely,440,Human Resources,15,2,90,14400,11520,Sales Representative,16,Human Resources,1,09-0692081,2,Female,2,3,Single,4,Yes,No,13,1,3,80,1,1,0,2,39,9,0,15,No
34,Travel_Femalerequently,250,Research & DevelopMaleent,1,3,31,4960,3968,Healthcare Representative,12,Sales,1,51-7671455,2,Male,1,1,Married,4,Yes,No,11,2,2,80,1,21,2,4,16,2,11,4,Yes
26,Non-Travel,1193,Sales,46,2,53,8480,6784,Laboratory Technician,14,Other,1,76-3156054,3,Male,3,3,Single,5,Yes,No,16,2,1,80,1,9,3,3,11,3,8,15,Yes
57,Non-Travel,1112,Human Resources,12,1,136,21760,17408,Healthcare Representative,16,Medical,1,82-4892894,3,Male,1,2,Married,1,Yes,No,25,1,1,80,1,16,3,3,40,19,12,11,Yes
22,Non-Travel,1470,Sales,43,1,32,5120,4096,Sales Representative,12,Technical Degree,1,35-8346412,4,Female,4,4,Single,2,Yes,No,17,3,3,80,1,11,3,1,33,19,5,0,Yes
28,Non-Travel,1177,Sales,22,3,47,7520,6016,Human Resources,16,Sales,1,02-9532450,2,Male,1,1,Married,7,Yes,No,10,2,4,80,2,39,6,2,16,10,2,11,No
31,Travel_Rarely,493,Human Resources,45,3,142,22720,18176,Sales Executive,14,Human Resources,1,79-9203699,2,Male,1,1,Single,0,Yes,No,20,4,3,80,2,16,1,2,40,5,4,3,No
31,Non-Travel,454,Research & DevelopMaleent,8,2,76,12160,9728,Research Director,20,Human Resources,1,11-3238257,1,Male,1,4,Single,4,Yes,No,21,3,2,80,1,40,6,1,9,17,9,4,Yes
56,Travel_Rarely,561,Research & DevelopMaleent,37,3,90,14400,11520,Research Director,16,Life Sciences ,1,09-7996370,3,Male,2,4,Single,4,Yes,No,21,4,4,80,2,4,2,3,30,15,5,6,No
46,Travel_Femalerequently,592,Sales,27,2,74,11840,9472,Healthcare Representative,14,Technical Degree,1,24-2638088,1,Female,4,1,Married,4,Yes,No,17,4,3,80,1,28,1,4,38,0,1,3,No
26,Travel_Femalerequently,504,Human Resources,19,3,97,15520,12416,Research Scientist,20,Technical Degree,1,10-3467481,1,Male,4,4,Married,4,Yes,No,17,3,2,80,2,22,3,4,16,19,8,14,Yes
48,Non-Travel,565,Human Resources,23,4,69,11040,8832,Manufacturing Director,14,Human Resources,1,20-9577418,1,Male,4,2,Married,8,Yes,No,21,2,2,80,2,10,1,1,37,15,14,4,No
19,Non-Travel,600,Research & DevelopMaleent,33,2,55,8800,7040,Human Resources,16,Medical,1,69-8876295,1,Male,2,4,Single,5,Yes,No,21,3,3,80,1,12,4,4,19,1,3,11,No
25,Travel_Rarely,289,Sales,10,5,116,18560,14848,Manufacturing Director,14,Life Sciences ,1,63-6870027,3,Male,4,3,Married,6,Yes,No,17,3,4,80,3,6,5,1,0,15,5,16,No
54,Travel_Rarely,1468,Research & DevelopMaleent,28,5,118,18880,15104,Research Director,20,Other,1,78-2056762,4,Male,4,4,Married,8,Yes,No,12,3,4,80,2,3,4,4,18,7,0,10,No
29,Travel_Rarely,1033,Research & DevelopMaleent,10,3,50,8000,6400,Sales Representative,16,Technical Degree,1,03-9186637,4,Female,2,2,Single,6,Yes,No,10,4,4,80,1,15,2,3,39,11,8,12,No
37,Non-Travel,338,Research & DevelopMaleent,40,1,36,5760,4608,Human Resources,12,Sales,1,97-4359248,3,Male,1,4,Married,1,Yes,No,19,3,2,80,1,30,6,4,29,12,9,9,Yes
41,Travel_Femalerequently,1011,Human Resources,24,1,59,9440,7552,Sales Representative,12,Human Resources,1,97-4183315,2,Male,3,4,Married,6,Yes,No,24,3,4,80,0,7,2,2,10,15,0,10,No
21,Non-Travel,1355,Human Resources,13,1,105,16800,13440,Sales Representative,16,Other,1,49-9060132,4,Male,1,1,Married,1,Yes,No,23,3,3,80,1,31,2,1,7,1,8,17,No
48,Travel_Femalerequently,968,Human Resources,38,1,139,22240,17792,Sales Representative,14,Sales,1,43-6760758,3,Female,2,1,Married,3,Yes,No,19,3,4,80,1,40,1,4,38,3,9,14,No
39,Travel_Rarely,741,Sales,44,3,140,22400,17920,Manager,18,Sales,1,96-5481478,2,Female,1,2,Married,3,Yes,No,22,2,2,80,1,39,4,4,33,9,8,15,Yes
56,Non-Travel,629,Human Resources,29,2,31,4960,3968,Sales Representative,16,Other,1,97-3508624,2,Female,3,4,Married,3,Yes,No,12,3,3,80,1,32,3,1,3,20,13,9,No
52,Non-Travel,1426,Sales,16,2,123,19680,15744,Sales Executive,18,Sales,1,76-4685547,2,Male,4,4,Married,5,Yes,No,16,3,4,80,1,40,2,2,30,12,5,15,No
23,Travel_Femalerequently,678,Sales,8,3,87,13920,11136,Research Scientist,16,Life Sciences ,1,53-9992416,2,Female,1,3,Single,6,Yes,No,11,1,3,80,2,35,6,1,18,19,15,4,Yes
21,Non-Travel,428,Sales,37,2,71,11360,9088,Sales Executive,14,Other,1,07-6374897,4,Male,2,4,Single,7,Yes,No,11,2,3,80,0,30,6,2,28,10,2,8,No
21,Travel_Femalerequently,629,Sales,38,3,107,17120,13696,Manufacturing Director,14,Technical Degree,1,61-2260876,1,Male,2,3,Single,0,Yes,No,13,4,3,80,2,5,1,2,0,6,11,17,No
57,Travel_Femalerequently,635,Sales,32,2,148,23680,18944,Sales Executive,16,Human Resources,1,88-2876026,4,Male,1,4,Married,7,Yes,No,20,1,2,80,0,31,2,2,8,14,3,2,Yes
49,Non-Travel,543,Sales,4,1,92,14720,11776,Healthcare Representative,16,Other,1,47-2511945,3,Male,4,2,Married,1,Yes,No,24,3,2,80,1,40,5,4,40,15,10,15,Yes
44,Non-Travel,1021,Sales,13,2,126,20160,16128,Sales Executive,18,Medical,1,35-5617152,3,Female,1,1,Single,6,Yes,No,25,2,2,80,0,22,3,4,5,8,12,8,Yes
36,Non-Travel,1375,Sales,41,2,124,19840,15872,Research Scientist,16,Life Sciences ,1,89-3243597,4,Male,4,3,Married,2,Yes,No,15,3,1,80,1,0,1,3,19,13,10,5,Yes
54,Travel_Rarely,1088,Research & DevelopMaleent,32,5,52,8320,6656,Research Director,16,Medical,1,64-7700713,2,Male,1,2,Married,4,Yes,No,21,3,3,80,2,23,4,1,15,1,3,8,No
54,Non-Travel,962,Human Resources,6,5,133,21280,17024,Human Resources,14,Technical Degree,1,57-7254207,3,Female,4,2,Single,4,Yes,No,11,2,2,80,3,30,1,4,24,16,14,16,Yes
58,Travel_Rarely,207,Sales,11,3,42,6720,5376,Sales Representative,12,Life Sciences ,1,35-1863518,3,Male,1,2,Single,1,Yes,No,20,4,4,80,1,37,2,3,33,20,0,15,No
29,Travel_Rarely,526,Sales,48,5,84,13440,10752,Manufacturing Director,16,Medical,1,72-2050970,2,Female,1,4,Single,2,Yes,No,11,2,2,80,2,7,3,4,5,13,13,6,No
48,Travel_Rarely,1043,Sales,28,1,100,16000,12800,Sales Representative,16,Technical Degree,1,24-3203113,1,Female,2,3,Single,1,Yes,No,17,1,1,80,1,35,0,3,13,1,14,9,Yes
23,Non-Travel,652,Research & DevelopMaleent,45,1,126,20160,16128,Sales Representative,16,Human Resources,1,87-8640967,3,Female,3,4,Single,6,Yes,No,19,2,2,80,1,24,5,4,36,17,7,7,Yes
36,Travel_Rarely,270,Sales,8,5,86,13760,11008,Sales Executive,18,Medical,1,01-6247227,2,Female,1,2,Single,7,Yes,No,12,1,2,80,3,18,4,1,6,14,14,0,Yes
59,Travel_Femalerequently,1229,Sales,27,1,123,19680,15744,Human Resources,14,Life Sciences ,1,41-9582399,2,Male,1,4,Married,4,Yes,No,10,3,3,80,1,36,6,1,4,3,13,9,No
52,Travel_Rarely,221,Human Resources,47,2,127,20320,16256,Research Scientist,20,Other,1,16-3294805,2,Male,3,1,Married,4,Yes,No,18,3,3,80,0,31,4,2,12,18,3,12,Yes
58,Travel_Rarely,250,Sales,27,4,48,7680,6144,Human Resources,12,Technical Degree,1,07-7851008,3,Male,2,3,Single,5,Yes,No,16,4,3,80,3,19,1,4,3,6,10,7,No
58,Non-Travel,1177,Research & DevelopMaleent,34,3,129,20640,16512,Manufacturing Director,14,Other,1,40-4803678,3,Female,3,2,Single,3,Yes,No,19,3,1,80,2,23,6,3,17,6,1,0,No
22,Travel_Femalerequently,937,Sales,47,2,104,16640,13312,Manufacturing Director,14,Other,1,14-4721559,3,Female,2,2,Single,7,Yes,No,22,1,4,80,0,10,5,2,22,8,8,9,No
49,Non-Travel,705,Research & DevelopMaleent,48,3,131,20960,16768,Research Director,16,Sales,1,59-3765932,2,Female,1,2,Single,1,Yes,No,19,3,4,80,1,16,5,1,35,16,7,14,No
59,Non-Travel,1442,Research & DevelopMaleent,36,5,125,20000,16000,Manager,16,Sales,1,05-6712742,4,Female,1,3,Married,0,Yes,No,15,3,3,80,3,17,1,1,11,1,11,1,No
35,Non-Travel,1014,Human Resources,5,1,121,19360,15488,Human Resources,14,Technical Degree,1,50-4823658,1,Female,3,3,Single,8,Yes,No,25,4,3,80,1,18,1,3,23,17,8,11,No
56,Non-Travel,727,Sales,34,3,79,12640,10112,Manager,18,Human Resources,1,98-5001621,4,Female,4,4,Single,2,Yes,No,21,1,4,80,2,26,5,1,40,16,4,6,No
48,Non-Travel,468,Sales,14,5,138,22080,17664,Manufacturing Director,14,Sales,1,55-3564345,4,Female,3,4,Single,3,Yes,No,23,2,3,80,2,30,6,4,4,7,13,4,No
56,Travel_Rarely,566,Human Resources,7,1,59,9440,7552,Sales Representative,18,Sales,1,37-7844809,4,Male,2,1,Single,0,Yes,No,21,2,2,80,1,12,3,3,19,17,9,11,Yes
58,Travel_Femalerequently,513,Research & DevelopMaleent,30,1,66,10560,8448,Human Resources,14,Other,1,23-6007227,2,Female,2,1,Married,8,Yes,No,10,3,3,80,0,38,2,1,18,11,6,2,Yes
23,Non-Travel,1038,Research & DevelopMaleent,23,3,77,12320,9856,Manager,16,Technical Degree,1,30-2170723,2,Female,1,4,Single,5,Yes,No,10,3,3,80,2,4,2,2,12,0,12,11,No
51,Travel_Rarely,563,Human Resources,42,4,127,20320,16256,Sales Executive,16,Sales,1,77-8990518,3,Male,4,2,Married,3,Yes,No,24,1,3,80,2,20,1,4,34,5,14,12,No
48,Travel_Femalerequently,323,Human Resources,48,2,100,16000,12800,Human Resources,14,Technical Degree,1,16-8051413,2,Male,3,3,Single,8,Yes,No,20,4,1,80,0,35,4,3,11,11,12,0,No
47,Non-Travel,1314,Research & DevelopMaleent,19,2,37,5920,4736,Sales Representative,12,Medical,1,57-5111237,3,Female,1,1,Single,1,Yes,No,11,2,2,80,0,7,1,2,6,6,3,4,Yes
30,Travel_Rarely,613,Research & DevelopMaleent,22,4,34,5440,4352,Sales Representative,16,Human Resources,1,25-2218561,2,Female,3,1,Married,1,Yes,No,19,3,4,80,3,15,3,2,21,3,15,17,No
23,Non-Travel,818,Human Resources,13,1,148,23680,18944,Healthcare Representative,14,Other,1,08-7546044,4,Female,2,4,Married,2,Yes,No,15,2,3,80,0,16,0,3,13,2,4,4,No
47,Travel_Femalerequently,469,Sales,18,1,31,4960,3968,Human Resources,12,Life Sciences ,1,27-2845235,1,Male,2,1,Married,3,Yes,No,17,3,3,80,0,24,3,1,37,6,10,6,No
59,Travel_Rarely,386,Human Resources,36,4,115,18400,14720,Manufacturing Director,14,Human Resources,1,35-4559351,1,Female,4,4,Single,5,Yes,No,10,4,4,80,3,30,6,2,36,19,3,16,No
52,Travel_Femalerequently,808,Human Resources,49,3,136,21760,17408,Research Director,20,Life Sciences ,1,67-5330311,4,Female,2,2,Married,7,Yes,No,11,4,3,80,2,37,0,1,40,13,5,9,No
48,Travel_Femalerequently,712,Research & DevelopMaleent,31,3,129,20640,16512,Sales Executive,16,Life Sciences ,1,42-9936504,1,Male,2,3,Single,0,Yes,No,25,3,4,80,1,11,1,3,31,11,3,13,No
33,Travel_Femalerequently,619,Human Resources,5,4,113,18080,14464,Manufacturing Director,16,Medical,1,28-0451096,3,Male,2,4,Single,7,Yes,No,25,3,1,80,3,36,4,1,40,0,5,0,No
42,Travel_Rarely,740,Human Resources,9,4,81,12960,10368,Sales Executive,18,Other,1,87-9833604,3,Female,2,4,Single,3,Yes,No,16,1,3,80,3,18,3,3,39,14,7,13,No
51,Travel_Rarely,1446,Research & DevelopMaleent,50,5,145,23200,18560,Human Resources,16,Technical Degree,1,45-2605944,3,Female,1,3,Married,1,Yes,No,11,2,4,80,3,11,1,3,33,12,4,5,No
56,Travel_Femalerequently,1050,Human Resources,44,3,96,15360,12288,Research Director,20,Other,1,43-5799291,3,Male,1,2,Single,0,Yes,No,23,2,2,80,1,13,2,4,37,18,0,7,Yes
47,Non-Travel,166,Sales,50,3,39,6240,4992,Human Resources,12,Medical,1,14-8053668,1,Female,4,2,Married,3,Yes,No,17,3,4,80,2,5,5,3,0,2,11,15,No
46,Travel_Rarely,1331,Research & DevelopMaleent,28,2,139,22240,17792,Sales Executive,14,Medical,1,39-9176817,2,Female,4,4,Single,8,Yes,No,15,2,4,80,0,8,4,4,7,13,11,6,No
54,Travel_Rarely,532,Sales,26,4,70,11200,8960,Healthcare Representative,12,Human Resources,1,60-4492925,3,Male,1,4,Married,8,Yes,No,10,2,3,80,2,32,5,3,2,17,13,13,No
35,Travel_Femalerequently,1402,Research & DevelopMaleent,39,5,61,9760,7808,Sales Executive,18,Other,1,15-2944905,3,Male,3,1,Single,2,Yes,No,22,3,2,80,2,20,1,3,13,11,8,1,Yes
38,Travel_Femalerequently,1462,Research & DevelopMaleent,23,3,35,5600,4480,Healthcare Representative,12,Medical,1,99-7761616,2,Female,3,4,Married,1,Yes,No,18,3,4,80,1,18,2,3,31,18,4,11,No
20,Travel_Femalerequently,407,Research & DevelopMaleent,27,4,50,8000,6400,Research Scientist,20,Medical,1,38-4763986,1,Female,3,2,Married,8,Yes,No,17,1,2,80,3,1,2,4,24,17,1,8,Yes
23,Non-Travel,1276,Research & DevelopMaleent,2,1,67,10720,8576,Sales Representative,18,Other,1,15-4633369,3,Female,1,4,Single,4,Yes,No,14,1,2,80,0,13,4,4,26,8,1,5,Yes
57,Non-Travel,1462,Human Resources,37,1,89,14240,11392,Sales Representative,16,Technical Degree,1,52-1072799,1,Female,3,3,Married,7,Yes,No,23,2,4,80,0,38,5,3,10,13,4,0,No
35,Travel_Rarely,150,Research & DevelopMaleent,33,2,84,13440,10752,Healthcare Representative,16,Medical,1,40-6888382,1,Male,2,1,Married,7,Yes,No,17,2,2,80,1,38,2,3,31,6,5,8,No
56,Travel_Rarely,764,Human Resources,9,3,46,7360,5888,Healthcare Representative,12,Technical Degree,1,17-9306228,4,Female,2,2,Married,4,Yes,No,10,1,4,80,2,31,2,4,31,5,3,11,No
19,Travel_Rarely,1377,Human Resources,44,2,42,6720,5376,Healthcare Representative,16,Other,1,16-9683057,1,Male,2,4,Married,6,Yes,No,25,2,4,80,0,15,5,4,13,20,14,11,No
25,Travel_Femalerequently,617,Human Resources,10,2,122,19520,15616,Sales Executive,16,Sales,1,49-0140048,4,Male,4,4,Single,2,Yes,No,14,2,3,80,0,17,3,2,36,3,13,17,No
39,Non-Travel,297,Sales,18,4,70,11200,8960,Laboratory Technician,18,Human Resources,1,48-9747832,2,Male,2,2,Single,1,Yes,No,19,3,1,80,3,30,3,3,16,14,11,1,Yes
27,Travel_Femalerequently,1401,Human Resources,35,1,110,17600,14080,Human Resources,14,Technical Degree,1,09-6171472,1,Female,3,1,Single,4,Yes,No,25,3,4,80,1,0,4,2,15,0,0,5,No
53,Travel_Rarely,741,Sales,26,5,142,22720,18176,Manufacturing Director,16,Life Sciences ,1,40-8319432,3,Female,3,3,Married,1,Yes,No,17,2,1,80,3,35,0,2,23,5,15,12,Yes
48,Travel_Rarely,923,Research & DevelopMaleent,32,1,36,5760,4608,Sales Representative,16,Human Resources,1,13-5149681,4,Female,1,4,Married,0,Yes,No,20,2,3,80,1,32,1,3,37,6,9,2,No
34,Travel_Femalerequently,801,Human Resources,49,2,113,18080,14464,Research Director,20,Life Sciences ,1,30-1907865,4,Female,1,3,Single,7,Yes,No,17,3,4,80,0,17,0,3,2,20,7,5,No
35,Travel_Femalerequently,1416,Research & DevelopMaleent,19,2,133,21280,17024,Manager,16,Life Sciences ,1,69-2132247,1,Male,1,2,Married,4,Yes,No,13,1,4,80,0,19,1,4,4,14,0,11,No
23,Non-Travel,379,Research & DevelopMaleent,36,1,59,9440,7552,Laboratory Technician,18,Other,1,66-3772640,3,Male,2,2,Single,6,Yes,No,13,3,1,80,1,34,5,4,31,17,6,15,Yes
50,Travel_Femalerequently,1047,Sales,38,1,30,4800,3840,Laboratory Technician,18,Medical,1,37-8794845,3,Male,4,3,Single,5,Yes,No,18,3,4,80,0,35,5,4,2,5,12,2,No
32,Non-Travel,283,Sales,30,1,149,23840,19072,Sales Representative,12,Life Sciences ,1,57-5323451,4,Male,4,4,Married,7,Yes,No,22,2,3,80,1,23,3,2,34,7,14,8,Yes
57,Travel_Rarely,930,Human Resources,19,4,129,20640,16512,Sales Executive,18,Technical Degree,1,15-6056453,4,Male,4,3,Married,6,Yes,No,12,3,3,80,3,25,2,1,40,6,6,5,No
53,Non-Travel,693,Human Resources,2,5,52,8320,6656,Research Scientist,20,Life Sciences ,1,85-9856474,4,Female,2,1,Married,5,Yes,No,10,4,2,80,2,14,6,3,16,3,1,10,No
20,Non-Travel,578,Sales,30,4,111,17760,14208,Sales Executive,18,Sales,1,72-5045636,1,Female,4,1,Married,8,Yes,No,17,3,4,80,2,15,2,3,1,13,3,12,No
57,Travel_Rarely,626,Human Resources,29,4,113,18080,14464,Research Director,20,Sales,1,56-5602993,2,Male,2,1,Single,6,Yes,No,23,3,3,80,3,32,5,3,34,4,10,2,No
27,Travel_Femalerequently,293,Sales,38,2,68,10880,8704,Research Scientist,16,Medical,1,41-6487327,1,Female,4,1,Single,3,Yes,No,25,1,1,80,0,3,2,1,5,2,14,4,No
27,Non-Travel,1310,Research & DevelopMaleent,30,4,81,12960,10368,Sales Executive,18,Sales,1,31-7641694,1,Male,3,1,Married,7,Yes,No,23,3,1,80,3,16,3,3,25,4,0,10,Yes
55,Travel_Femalerequently,1012,Research & DevelopMaleent,15,5,118,18880,15104,Manager,18,Technical Degree,1,37-9711419,3,Female,3,4,Single,1,Yes,No,17,3,4,80,2,10,6,3,3,1,1,15,No
22,Travel_Femalerequently,684,Research & DevelopMaleent,24,2,56,8960,7168,Laboratory Technician,16,Sales,1,54-5044443,1,Female,2,3,Married,4,Yes,No,22,2,2,80,0,5,5,3,2,13,0,2,Yes
56,Travel_Femalerequently,1460,Sales,26,2,99,15840,12672,Sales Executive,14,Technical Degree,1,34-1131991,3,Female,4,3,Married,7,Yes,No,23,3,2,80,1,3,6,3,13,13,1,6,No
39,Travel_Rarely,236,Human Resources,8,1,64,10240,8192,Laboratory Technician,16,Medical,1,41-9851652,3,Female,1,3,Married,3,Yes,No,17,1,1,80,0,15,4,1,7,16,3,6,Yes
38,Travel_Femalerequently,597,Research & DevelopMaleent,19,3,62,9920,7936,Human Resources,14,Other,1,35-9415579,2,Female,2,2,Single,2,Yes,No,16,4,1,80,2,20,3,2,28,2,10,6,Yes
44,Travel_Femalerequently,1394,Research & DevelopMaleent,35,3,49,7840,6272,Healthcare Representative,16,Medical,1,74-6024579,1,Female,3,1,Single,7,Yes,No,17,1,2,80,1,29,5,4,9,17,11,17,No
53,Travel_Rarely,672,Research & DevelopMaleent,39,1,79,12640,10112,Laboratory Technician,16,Other,1,90-4538998,3,Female,1,3,Single,5,Yes,No,15,3,4,80,0,16,0,4,10,14,8,2,No
24,Travel_Femalerequently,917,Research & DevelopMaleent,17,3,135,21600,17280,Research Scientist,20,Medical,1,94-1826497,2,Female,1,2,Single,2,Yes,No,18,4,3,80,2,38,1,4,23,6,8,14,No
33,Non-Travel,1444,Human Resources,19,5,55,8800,7040,Research Scientist,16,Other,1,30-7034198,4,Female,2,1,Married,0,Yes,No,23,3,4,80,2,3,3,4,27,9,13,11,No
49,Travel_Rarely,588,Sales,15,1,34,5440,4352,Laboratory Technician,16,Human Resources,1,84-7654920,2,Female,3,2,Married,7,Yes,No,22,4,3,80,0,40,5,3,7,17,10,9,No
35,Travel_Rarely,1361,Human Resources,40,4,71,11360,9088,Research Scientist,18,Other,1,45-8908425,2,Female,4,1,Single,4,Yes,No,24,2,3,80,2,14,3,3,28,3,15,1,No
42,Travel_Femalerequently,207,Sales,6,4,124,19840,15872,Sales Executive,16,Medical,1,80-8394560,4,Female,4,3,Married,4,Yes,No,25,2,2,80,2,1,3,3,27,13,6,13,Yes
22,Travel_Femalerequently,160,Research & DevelopMaleent,25,4,70,11200,8960,Sales Executive,18,Sales,1,35-4748960,2,Male,2,2,Single,3,Yes,No,11,1,2,80,2,30,2,2,8,12,1,4,Yes
40,Travel_Femalerequently,1273,Research & DevelopMaleent,13,5,76,12160,9728,Sales Executive,16,Medical,1,79-3200655,3,Male,3,4,Married,5,Yes,No,16,1,4,80,3,14,1,1,24,4,9,1,No
52,Non-Travel,120,Human Resources,5,1,103,16480,13184,Human Resources,14,Medical,1,32-7045034,3,Female,3,1,Single,3,Yes,No,17,2,2,80,1,13,0,4,37,11,4,0,Yes
32,Travel_Rarely,322,Human Resources,50,1,111,17760,14208,Laboratory Technician,14,Sales,1,39-9334907,2,Male,4,1,Married,4,Yes,No,24,4,3,80,1,0,5,4,1,14,7,6,No
50,Travel_Rarely,787,Human Resources,49,1,114,18240,14592,Laboratory Technician,16,Sales,1,08-3449892,4,Female,3,1,Single,2,Yes,No,18,3,1,80,0,25,0,4,8,8,3,11,Yes
59,Travel_Femalerequently,725,Sales,23,3,58,9280,7424,Sales Executive,16,Sales,1,95-2273085,2,Male,4,4,Single,4,Yes,No,16,2,1,80,2,4,3,2,38,2,3,4,Yes
