Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
23,Non-Travel,783,Human Resources,50,1,40,6400,5120,Sales Representative,14,Medical,1,43-0310163,2,Male,1,1,Married,7,Yes,No,11,2,4,80,0,19,5,2,4,7,13,9,No
39,Non-Travel,612,Research & Development,21,5,127,20320,16256,Research Scientist,20,Other,1,21-1309771,4,Male,2,4,Married,7,Yes,No,11,4,3,80,3,2,4,3,13,16,4,13,Yes
21,Travel_Rarely,1226,Human Resources,8,5,125,20000,16000,Manager,16,Human Resources,1,11-4533240,2,Male,1,2,Married,0,Yes,No,14,2,3,80,3,1,3,1,30,9,1,12,Yes
60,Travel_Rarely,900,Sales,17,1,103,16480,13184,Laboratory Technician,18,Human Resources,1,74-6794016,2,Female,3,1,Single,1,Yes,No,11,3,3,80,1,10,5,2,36,17,1,14,No
55,Travel_Frequently,1461,Research & Development,13,5,149,23840,19072,Research Director,20,Life Sciences,1,30-2528283,1,Female,3,3,Single,3,Yes,No,15,3,4,80,3,32,0,4,39,13,15,1,No
18,Travel_Rarely,458,Human Resources,38,5,51,8160,6528,Manufacturing Director,14,Other,1,85-4954281,4,Male,1,4,Married,5,Yes,No,23,1,2,80,3,22,0,3,36,19,3,14,Yes
51,Non-Travel,1286,Sales,11,4,66,10560,8448,Manufacturing Director,14,Technical Degree,1,17-0886733,1,Male,1,4,Single,2,Yes,No,22,2,3,80,2,32,0,1,12,17,9,7,No
39,Travel_Frequently,1496,Research & Development,12,1,68,10880,8704,Sales Representative,16,Medical,1,20-9956111,2,Male,3,1,Single,2,Yes,No,17,1,1,80,0,33,4,3,11,19,6,5,No
26,Non-Travel,945,Sales,28,5,98,15680,12544,Sales Executive,16,Life Sciences,1,20-0266935,2,Female,2,3,Married,7,Yes,No,18,4,4,80,3,40,5,2,18,20,13,15,No
50,Travel_Frequently,549,Human Resources,48,2,110,17600,14080,Research Scientist,18,Sales,1,27-5409212,1,Female,4,1,Single,4,Yes,No,20,4,2,80,0,8,1,1,15,5,14,2,Yes
47,Travel_Rarely,873,Sales,19,4,44,7040,5632,Healthcare Representative,12,Sales,1,06-1032476,2,Female,3,4,Married,1,Yes,No,20,2,3,80,2,24,5,4,39,18,12,16,Yes
32,Travel_Rarely,1135,Human Resources,27,3,50,8000,6400,Manager,16,Life Sciences,1,10-2642510,1,Female,2,2,Single,2,Yes,No,13,3,3,80,1,7,0,2,28,8,12,17,No
19,Non-Travel,805,Human Resources,21,1,38,6080,4864,Laboratory Technician,18,Life Sciences,1,18-7146880,2,Male,3,2,Single,7,Yes,No,20,4,3,80,1,39,1,4,23,18,13,2,Yes
30,Non-Travel,1181,Sales,44,4,82,13120,10496,Manager,14,Sales,1,48-1742619,4,Female,3,2,Married,7,Yes,No,13,3,4,80,2,0,5,3,0,19,7,4,Yes
18,Travel_Rarely,1063,Sales,37,5,42,6720,5376,Manager,18,Sales,1,37-9400149,1,Female,4,2,Married,2,Yes,No,21,1,4,80,3,38,4,2,7,16,12,1,No
27,Travel_Rarely,1022,Research & Development,10,4,40,6400,5120,Human Resources,12,Human Resources,1,70-5060814,2,Male,4,2,Married,6,Yes,No,10,1,4,80,2,28,1,1,16,3,8,7,No
45,Non-Travel,1448,Sales,6,4,99,15840,12672,Healthcare Representative,16,Sales,1,25-0293774,3,Female,1,3,Single,8,Yes,No,18,4,1,80,2,31,6,2,3,0,7,10,Yes
47,Travel_Rarely,901,Sales,7,1,97,15520,12416,Laboratory Technician,16,Life Sciences,1,74-8914931,1,Female,3,2,Single,0,Yes,No,24,2,1,80,0,5,1,3,17,16,6,17,No
18,Non-Travel,559,Research & Development,17,2,48,7680,6144,Sales Representative,16,Medical,1,79-2179411,3,Male,2,2,Single,3,Yes,No,11,4,3,80,1,5,4,4,16,1,4,3,No
45,Non-Travel,366,Sales,40,5,148,23680,18944,Research Director,20,Life Sciences,1,95-3277529,3,Male,3,4,Single,1,Yes,No,17,2,3,80,3,5,5,4,8,20,4,2,Yes
47,Travel_Frequently,724,Sales,48,3,49,7840,6272,Sales Representative,14,Technical Degree,1,78-1890635,3,Female,4,3,Single,4,Yes,No,25,2,1,80,2,35,0,1,2,5,5,1,No
32,Travel_Rarely,958,Human Resources,28,5,78,12480,9984,Research Scientist,20,Life Sciences,1,89-0372109,2,Male,4,1,Married,3,Yes,No,15,4,2,80,2,33,3,4,8,13,13,5,No
44,Travel_Frequently,1359,Research & Development,4,2,58,9280,7424,Sales Executive,14,Other,1,45-3123850,3,Male,2,1,Single,7,Yes,No,19,3,3,80,0,34,3,1,9,1,9,2,Yes
57,Travel_Frequently,1160,Human Resources,16,5,134,21440,17152,Manufacturing Director,14,Medical,1,05-0804406,1,Male,1,4,Married,1,Yes,No,15,1,3,80,2,3,1,2,33,15,14,1,Yes
22,Non-Travel,516,Human Resources,37,1,55,8800,7040,Healthcare Representative,14,Technical Degree,1,06-5877520,3,Male,2,2,Married,1,Yes,No,12,4,3,80,1,20,5,4,36,0,2,12,No
25,Non-Travel,652,Human Resources,42,5,66,10560,8448,Sales Executive,18,Medical,1,44-2297644,1,Male,3,4,Single,8,Yes,No,25,1,1,80,3,30,6,4,15,10,7,11,Yes
43,Non-Travel,804,Sales,44,5,95,15200,12160,Manufacturing Director,14,Other,1,31-9504406,4,Male,4,4,Married,8,Yes,No,17,4,2,80,3,19,5,4,7,6,2,6,Yes
36,Non-Travel,816,Human Resources,14,1,125,20000,16000,Laboratory Technician,14,Life Sciences,1,03-7906936,4,Female,4,2,Married,4,Yes,No,11,4,4,80,1,15,4,1,13,10,4,7,No
58,Travel_Rarely,671,Sales,22,1,49,7840,6272,Laboratory Technician,14,Technical Degree,1,57-8061282,2,Female,4,1,Married,1,Yes,No,14,3,2,80,1,22,4,4,20,11,3,0,Yes
31,Travel_Frequently,623,Research & Development,40,1,139,22240,17792,Sales Representative,16,Technical Degree,1,28-9053483,4,Female,3,3,Single,3,Yes,No,22,3,2,80,0,36,5,4,26,2,6,16,Yes
41,Travel_Rarely,508,Human Resources,23,5,49,7840,6272,Sales Executive,14,Sales,1,86-1553638,2,Female,2,3,Single,7,Yes,No,15,2,3,80,3,22,5,3,9,20,9,13,No
52,Travel_Rarely,428,Research & Development,15,2,80,12800,10240,Sales Representative,14,Medical,1,34-0214240,3,Female,4,3,Married,5,Yes,No,11,4,1,80,1,26,1,4,5,9,15,15,No
37,Travel_Frequently,586,Sales,30,2,83,13280,10624,Sales Representative,16,Life Sciences,1,32-6127599,4,Female,1,1,Married,5,Yes,No,17,3,4,80,1,3,0,2,10,10,2,14,No
43,Travel_Frequently,367,Research & Development,35,2,33,5280,4224,Human Resources,14,Life Sciences,1,22-0935265,1,Female,2,3,Single,8,Yes,No,21,3,3,80,1,38,3,4,16,11,0,17,Yes
57,Non-Travel,1464,Sales,44,4,92,14720,11776,Manager,14,Human Resources,1,47-1704562,3,Male,1,3,Single,7,Yes,No,24,4,3,80,3,39,0,3,0,5,14,4,No
38,Non-Travel,829,Research & Development,4,2,41,6560,5248,Sales Representative,12,Sales,1,16-4635673,2,Male,4,2,Single,5,Yes,No,22,3,1,80,0,38,3,4,35,16,11,12,Yes
34,Travel_Frequently,1229,Human Resources,30,2,65,10400,8320,Manager,18,Other,1,75-6121919,1,Female,1,1,Single,6,Yes,No,20,3,4,80,0,33,1,1,25,18,9,4,No
28,Travel_Frequently,789,Human Resources,38,5,79,12640,10112,Manufacturing Director,14,Life Sciences,1,67-2153224,2,Female,2,1,Single,1,Yes,No,16,4,3,80,2,33,4,4,0,5,6,13,No
37,Travel_Frequently,589,Sales,12,2,48,7680,6144,Sales Representative,16,Other,1,54-4501662,1,Male,3,2,Single,6,Yes,No,21,1,4,80,1,10,0,4,8,6,7,10,No
37,Non-Travel,209,Human Resources,30,3,67,10720,8576,Manufacturing Director,14,Medical,1,66-3318196,4,Male,1,2,Married,3,Yes,No,24,3,4,80,1,17,2,3,6,20,11,0,No
23,Travel_Rarely,1262,Sales,16,1,68,10880,8704,Sales Representative,14,Life Sciences,1,29-1638263,3,Male,2,4,Single,2,Yes,No,14,1,1,80,0,30,1,1,35,13,6,9,Yes
32,Travel_Frequently,841,Human Resources,8,4,94,15040,12032,Laboratory Technician,14,Human Resources,1,08-4715453,2,Female,4,4,Married,6,Yes,No,10,2,3,80,3,6,5,1,4,3,2,10,Yes
45,Travel_Frequently,314,Human Resources,39,5,111,17760,14208,Manager,18,Medical,1,30-0904299,4,Female,2,1,Single,4,Yes,No,15,3,3,80,2,29,1,2,22,6,0,5,No
58,Travel_Rarely,843,Human Resources,46,1,40,6400,5120,Laboratory Technician,16,Medical,1,22-7381435,1,Male,4,4,Single,1,Yes,No,11,3,3,80,0,6,3,2,2,6,0,5,No
33,Travel_Rarely,1138,Human Resources,5,2,39,6240,4992,Human Resources,14,Technical Degree,1,78-4494016,1,Female,1,2,Single,3,Yes,No,24,3,2,80,1,30,1,1,14,0,14,15,No
41,Non-Travel,119,Human Resources,43,2,115,18400,14720,Sales Executive,16,Human Resources,1,28-0610191,2,Male,2,3,Married,4,Yes,No,22,4,3,80,0,6,6,2,11,14,11,14,Yes
57,Travel_Frequently,537,Sales,15,5,149,23840,19072,Manufacturing Director,16,Human Resources,1,29-5791200,1,Female,1,4,Single,0,Yes,No,25,3,3,80,2,3,4,1,3,19,2,8,Yes
45,Travel_Rarely,1441,Research & Development,48,4,59,9440,7552,Research Director,20,Other,1,80-4652568,4,Male,2,1,Single,1,Yes,No,15,4,2,80,2,6,0,4,26,16,11,1,Yes
19,Non-Travel,207,Research & Development,22,3,68,10880,8704,Manufacturing Director,16,Life Sciences,1,98-5705542,2,Female,3,4,Single,1,Yes,No,17,2,2,80,1,31,4,2,8,18,7,6,No
24,Travel_Rarely,908,Sales,37,5,77,12320,9856,Human Resources,14,Other,1,92-5311854,2,Female,3,2,Single,4,Yes,No,19,2,3,80,3,3,2,4,6,0,8,13,Yes
25,Travel_Rarely,1174,Human Resources,9,5,108,17280,13824,Manufacturing Director,14,Sales,1,84-4409665,3,Male,2,4,Married,2,Yes,No,20,1,2,80,2,32,4,2,38,11,7,9,Yes
27,Travel_Frequently,562,Sales,13,4,70,11200,8960,Manufacturing Director,14,Human Resources,1,85-9926251,2,Female,2,2,Single,6,Yes,No,13,4,1,80,2,27,4,4,26,18,0,13,Yes
24,Travel_Frequently,1406,Sales,2,5,95,15200,12160,Sales Executive,14,Technical Degree,1,89-9743039,1,Male,3,4,Married,4,Yes,No,14,3,4,80,2,23,6,4,29,10,14,11,No
58,Travel_Frequently,1327,Research & Development,49,3,101,16160,12928,Research Scientist,20,Sales,1,20-0258740,2,Male,3,3,Married,6,Yes,No,22,2,2,80,1,28,3,1,30,12,5,3,Yes
18,Non-Travel,897,Human Resources,3,5,89,14240,11392,Research Director,16,Technical Degree,1,19-9250225,3,Male,4,3,Single,8,Yes,No,24,4,1,80,2,39,1,2,28,15,11,13,Yes
54,Travel_Frequently,1409,Sales,41,3,130,20800,16640,Sales Executive,14,Other,1,12-0344929,4,Female,1,4,Single,2,Yes,No,18,1,3,80,1,3,5,1,20,11,5,16,Yes
59,Travel_Rarely,1005,Sales,42,3,76,12160,9728,Sales Representative,16,Other,1,75-5640536,1,Female,4,1,Married,3,Yes,No,24,2,3,80,2,22,6,3,40,20,11,12,Yes
22,Travel_Frequently,151,Sales,43,4,121,19360,15488,Research Director,20,Life Sciences,1,70-4659435,2,Female,4,2,Single,5,Yes,No,10,2,2,80,3,27,3,1,40,16,8,6,No
27,Non-Travel,1149,Research & Development,22,4,127,20320,16256,Manager,14,Human Resources,1,11-9626657,1,Female,4,4,Married,8,Yes,No,20,2,1,80,3,11,4,2,39,11,4,9,Yes
41,Travel_Frequently,916,Research & Development,50,4,71,11360,9088,Healthcare Representative,14,Medical,1,90-2340697,3,Female,2,4,Married,0,Yes,No,19,3,2,80,2,27,5,4,6,0,10,1,Yes
60,Travel_Rarely,215,Sales,45,2,147,23520,18816,Manufacturing Director,14,Technical Degree,1,35-4185146,1,Male,3,4,Married,4,Yes,No,15,3,1,80,0,29,6,2,38,10,14,0,Yes
24,Travel_Rarely,1291,Human Resources,15,2,79,12640,10112,Research Director,16,Technical Degree,1,76-3824180,1,Male,2,3,Married,1,Yes,No,18,4,3,80,1,27,1,2,39,20,0,12,Yes
56,Travel_Rarely,1075,Research & Development,16,3,131,20960,16768,Sales Executive,16,Medical,1,50-1295019,4,Female,1,3,Single,6,Yes,No,10,3,1,80,1,3,4,4,0,8,13,17,No
50,Non-Travel,262,Human Resources,9,1,49,7840,6272,Laboratory Technician,16,Sales,1,98-0342734,1,Male,3,3,Married,3,Yes,No,12,4,4,80,1,25,2,3,12,6,9,3,No
28,Travel_Frequently,684,Sales,27,3,31,4960,3968,Sales Representative,16,Other,1,74-2837470,4,Female,4,3,Married,7,Yes,No,11,1,3,80,1,1,4,3,35,1,14,8,No
39,Travel_Rarely,694,Human Resources,27,1,145,23200,18560,Laboratory Technician,16,Other,1,86-3982149,1,Male,1,4,Single,4,Yes,No,12,2,4,80,0,11,4,3,29,4,11,10,No
33,Travel_Frequently,530,Research & Development,7,3,144,23040,18432,Research Director,18,Technical Degree,1,61-9160743,2,Male,2,4,Single,2,Yes,No,12,3,3,80,2,25,6,3,0,17,3,0,Yes
60,Non-Travel,487,Research & Development,27,1,36,5760,4608,Human Resources,14,Life Sciences,1,57-2637107,2,Female,1,3,Married,0,Yes,No,11,3,3,80,1,35,2,2,13,19,1,15,No
24,Travel_Frequently,423,Research & Development,20,5,113,18080,14464,Manufacturing Director,14,Other,1,66-3022138,1,Female,1,2,Single,8,Yes,No,14,3,3,80,2,25,5,1,20,17,1,3,No
19,Travel_Rarely,294,Research & Development,17,1,123,19680,15744,Healthcare Representative,16,Medical,1,06-1295119,1,Male,4,3,Married,2,Yes,No,19,1,4,80,0,12,1,1,38,9,7,13,No
41,Non-Travel,249,Sales,20,4,35,5600,4480,Laboratory Technician,14,Other,1,42-4377232,2,Male,1,4,Single,6,Yes,No,24,4,2,80,3,31,3,1,7,18,7,6,Yes
23,Non-Travel,1032,Research & Development,2,1,62,9920,7936,Healthcare Representative,16,Other,1,61-8769647,2,Female,2,3,Single,8,Yes,No,17,2,4,80,0,31,1,2,25,11,11,13,No
35,Travel_Frequently,723,Sales,30,1,57,9120,7296,Laboratory Technician,16,Human Resources,1,91-4973808,2,Male,1,1,Married,0,Yes,No,25,2,3,80,1,20,2,4,19,15,0,17,No
30,Travel_Rarely,911,Sales,2,3,71,11360,9088,Research Scientist,20,Sales,1,84-8327978,1,Female,2,1,Married,3,Yes,No,20,4,2,80,2,31,5,3,33,18,0,2,Yes
22,Travel_Frequently,1264,Human Resources,21,4,88,14080,11264,Manufacturing Director,14,Life Sciences,1,18-2385856,1,Male,3,4,Single,5,Yes,No,14,3,2,80,2,31,3,2,5,0,1,11,Yes
60,Travel_Rarely,1481,Research & Development,4,2,144,23040,18432,Manager,16,Sales,1,37-3727647,2,Female,4,2,Married,4,Yes,No,16,3,3,80,1,26,3,2,21,17,2,12,Yes
40,Non-Travel,730,Research & Development,35,1,77,12320,9856,Human Resources,16,Life Sciences,1,03-4353210,1,Male,2,3,Single,7,Yes,No,17,2,4,80,0,23,5,3,10,1,11,1,No
33,Non-Travel,426,Sales,28,5,89,14240,11392,Research Scientist,20,Technical Degree,1,46-3564028,1,Male,1,1,Married,0,Yes,No,13,4,4,80,2,25,2,3,30,10,6,13,No
52,Non-Travel,929,Human Resources,13,3,125,20000,16000,Research Scientist,18,Medical,1,48-9217710,2,Female,3,2,Married,6,Yes,No,10,1,4,80,2,4,3,3,26,6,8,13,Yes
29,Travel_Rarely,1193,Human Resources,36,5,109,17440,13952,Sales Executive,16,Human Resources,1,55-3992897,3,Male,4,2,Single,6,Yes,No,16,3,2,80,3,2,4,4,39,15,1,6,Yes
49,Non-Travel,156,Research & Development,28,1,98,15680,12544,Laboratory Technician,18,Human Resources,1,13-0997162,1,Female,4,4,Single,2,Yes,No,19,3,2,80,1,25,0,2,9,11,10,11,Yes
57,Travel_Frequently,1444,Research & Development,13,1,52,8320,6656,Healthcare Representative,12,Sales,1,85-6518729,3,Male,2,3,Married,4,Yes,No,10,2,3,80,0,17,1,4,37,0,8,12,Yes
23,Travel_Rarely,673,Sales,49,4,136,21760,17408,Research Director,18,Human Resources,1,15-1522268,1,Female,1,4,Single,3,Yes,No,17,2,2,80,3,10,1,3,4,13,14,1,Yes
29,Travel_Rarely,1127,Human Resources,14,3,102,16320,13056,Sales Executive,16,Technical Degree,1,06-3096781,4,Male,2,1,Single,3,Yes,No,14,4,4,80,1,24,3,3,21,9,13,1,No
45,Non-Travel,1384,Research & Development,41,3,138,22080,17664,Research Scientist,18,Human Resources,1,64-4949805,4,Female,3,3,Married,6,Yes,No,25,4,3,80,2,12,5,2,34,3,11,6,Yes
27,Travel_Frequently,308,Human Resources,49,4,96,15360,12288,Research Director,20,Medical,1,09-0560816,1,Female,1,1,Married,6,Yes,No,23,4,3,80,2,21,4,2,26,3,10,10,No
25,Travel_Rarely,593,Research & Development,5,3,32,5120,4096,Sales Representative,18,Medical,1,27-2610626,1,Female,2,4,Married,6,Yes,No,16,2,4,80,1,37,6,4,14,14,12,4,No
33,Non-Travel,969,Research & Development,40,2,56,8960,7168,Manufacturing Director,14,Medical,1,34-8608298,3,Female,3,4,Single,5,Yes,No,23,3,4,80,1,5,0,1,12,12,1,15,No
34,Travel_Frequently,323,Sales,8,4,55,8800,7040,Human Resources,16,Human Resources,1,55-0165186,3,Male,2,1,Single,1,Yes,No,22,3,4,80,2,9,6,3,6,0,9,0,No
21,Travel_Frequently,318,Sales,20,3,67,10720,8576,Healthcare Representative,14,Human Resources,1,61-7527367,3,Male,2,4,Married,0,Yes,No,13,1,2,80,2,28,6,4,10,7,11,12,Yes
54,Non-Travel,1287,Human Resources,35,2,70,11200,8960,Research Scientist,18,Other,1,44-8174816,3,Female,4,4,Single,4,Yes,No,23,4,2,80,1,34,6,3,17,5,13,12,Yes
33,Travel_Frequently,1071,Human Resources,9,3,142,22720,18176,Manufacturing Director,14,Life Sciences,1,64-4638588,1,Female,2,1,Single,6,Yes,No,18,3,4,80,2,38,3,1,14,19,12,2,No
39,Travel_Rarely,387,Research & Development,39,4,37,5920,4736,Human Resources,12,Other,1,71-7723146,1,Female,2,3,Single,5,Yes,No,16,4,3,80,3,20,5,2,12,10,4,4,No
37,Travel_Frequently,727,Research & Development,18,4,99,15840,12672,Research Director,16,Other,1,82-1089288,4,Male,4,1,Married,8,Yes,No,19,2,3,80,3,29,6,2,9,7,1,5,No
53,Non-Travel,319,Sales,35,2,61,9760,7808,Healthcare Representative,12,Life Sciences,1,77-9304348,1,Female,4,3,Married,3,Yes,No,17,1,1,80,0,9,5,4,15,19,1,0,No
60,Travel_Rarely,646,Research & Development,15,1,67,10720,8576,Human Resources,14,Life Sciences,1,47-2193861,2,Male,4,1,Married,0,Yes,No,12,2,4,80,1,10,4,4,40,2,14,8,No
52,Travel_Frequently,524,Research & Development,30,2,104,16640,13312,Manager,16,Sales,1,50-5199925,3,Female,4,2,Single,1,Yes,No,20,4,4,80,0,31,6,2,17,6,6,11,No
31,Non-Travel,622,Research & Development,35,4,53,8480,6784,Manager,16,Medical,1,55-3063639,3,Female,3,2,Single,3,Yes,No,19,1,1,80,2,16,6,1,6,4,13,13,Yes
60,Non-Travel,840,Human Resources,48,2,148,23680,18944,Sales Executive,18,Medical,1,07-5496738,3,Male,3,1,Single,2,Yes,No,11,1,1,80,1,27,6,3,17,11,8,0,Yes
33,Travel_Rarely,152,Human Resources,20,5,84,13440,10752,Research Director,20,Human Resources,1,76-2003922,3,Male,1,4,Married,5,Yes,No,21,3,3,80,3,12,5,4,9,13,14,2,Yes
51,Travel_Rarely,1292,Sales,34,4,77,12320,9856,Manufacturing Director,16,Life Sciences,1,60-8371574,1,Male,1,2,Single,7,Yes,No,15,3,4,80,3,31,4,1,38,4,11,5,No
53,Non-Travel,365,Sales,13,3,103,16480,13184,Manager,16,Other,1,26-5684003,3,Female,1,2,Single,3,Yes,No,22,3,1,80,2,29,5,1,38,16,1,14,Yes
39,Travel_Frequently,1141,Human Resources,1,3,61,9760,7808,Research Scientist,20,Life Sciences,1,08-1377553,1,Female,4,2,Married,0,Yes,No,12,3,4,80,2,24,0,1,35,14,7,2,No
51,Travel_Rarely,151,Research & Development,5,1,43,6880,5504,Healthcare Representative,12,Technical Degree,1,44-1765960,2,Female,3,4,Single,7,Yes,No,19,2,4,80,1,1,6,3,31,5,4,12,No
49,Travel_Rarely,834,Sales,40,5,59,9440,7552,Research Director,16,Life Sciences,1,41-6194691,3,Female,3,4,Single,5,Yes,No,23,1,2,80,3,36,2,3,24,20,14,17,Yes
20,Non-Travel,1217,Human Resources,30,5,73,11680,9344,Research Director,16,Sales,1,23-9123271,1,Female,4,3,Single,6,Yes,No,17,1,2,80,2,21,2,3,6,19,0,13,Yes
45,Travel_Rarely,163,Human Resources,8,2,123,19680,15744,Research Director,20,Other,1,85-7800227,4,Female,1,4,Single,0,Yes,No,14,3,4,80,0,22,5,1,17,4,10,10,Yes
38,Travel_Rarely,292,Research & Development,3,5,133,21280,17024,Research Director,16,Medical,1,16-0651783,1,Male,3,3,Married,8,Yes,No,15,3,2,80,2,18,1,4,15,11,1,15,No
18,Non-Travel,397,Research & Development,28,3,93,14880,11904,Manager,14,Human Resources,1,72-9226016,1,Female,1,2,Married,5,Yes,No,11,4,3,80,2,20,3,4,0,2,2,8,No
20,Travel_Rarely,303,Sales,33,5,144,23040,18432,Sales Executive,16,Other,1,59-7444296,4,Female,3,1,Married,1,Yes,No,17,4,3,80,3,28,0,4,10,18,6,9,No
51,Travel_Frequently,1081,Human Resources,4,3,104,16640,13312,Manager,18,Medical,1,89-4779554,4,Male,4,4,Single,0,Yes,No,23,2,3,80,2,38,4,4,12,1,8,12,No
56,Travel_Frequently,1407,Human Resources,21,3,113,18080,14464,Manager,16,Life Sciences,1,68-0759432,4,Male,4,4,Married,6,Yes,No,15,2,2,80,1,32,2,2,18,8,2,1,Yes
43,Non-Travel,1393,Research & Development,37,2,131,20960,16768,Sales Executive,16,Other,1,20-9756090,2,Female,1,3,Single,6,Yes,No,25,3,1,80,1,8,4,2,39,15,13,8,Yes
33,Non-Travel,988,Human Resources,46,5,48,7680,6144,Manager,14,Other,1,38-9203769,4,Female,1,4,Married,1,Yes,No,16,2,3,80,2,36,0,1,22,16,9,14,No
46,Non-Travel,1136,Human Resources,5,5,74,11840,9472,Manager,16,Sales,1,23-1595324,1,Male,3,4,Single,0,Yes,No,10,3,4,80,3,31,0,1,3,18,8,0,No
41,Travel_Frequently,1303,Sales,11,2,30,4800,3840,Sales Representative,14,Medical,1,54-2434142,4,Male,2,3,Single,4,Yes,No,19,3,4,80,0,32,2,4,37,7,10,9,No
26,Travel_Frequently,239,Human Resources,34,1,141,22560,18048,Sales Representative,14,Sales,1,56-5445346,2,Male,2,1,Single,8,Yes,No,21,1,2,80,0,11,4,1,37,15,6,11,No
39,Travel_Rarely,773,Human Resources,22,2,83,13280,10624,Healthcare Representative,16,Other,1,72-4843866,2,Female,3,4,Single,4,Yes,No,17,3,3,80,0,18,2,2,36,15,11,16,No
56,Non-Travel,140,Research & Development,17,4,109,17440,13952,Research Scientist,16,Life Sciences,1,64-8352042,2,Male,2,1,Married,2,Yes,No,17,3,2,80,3,18,2,3,12,10,7,3,Yes
26,Non-Travel,949,Research & Development,24,1,42,6720,5376,Sales Representative,16,Technical Degree,1,25-7176831,3,Male,3,4,Single,8,Yes,No,14,2,1,80,0,30,0,3,8,10,10,8,Yes
19,Travel_Frequently,1451,Sales,42,5,138,22080,17664,Human Resources,14,Medical,1,17-9871865,3,Female,1,2,Married,4,Yes,No,15,2,2,80,3,15,4,1,32,8,14,16,Yes
44,Travel_Rarely,692,Sales,25,1,48,7680,6144,Healthcare Representative,14,Medical,1,56-4954498,1,Male,3,4,Married,7,Yes,No,15,3,3,80,0,34,3,3,12,10,3,15,Yes
46,Travel_Rarely,212,Research & Development,25,2,98,15680,12544,Manufacturing Director,16,Other,1,22-0569237,4,Female,1,4,Single,2,Yes,No,21,3,3,80,0,15,0,2,12,10,2,5,No
23,Non-Travel,1000,Sales,19,2,42,6720,5376,Sales Representative,12,Sales,1,18-4200257,4,Male,2,2,Married,6,Yes,No,20,2,1,80,1,10,6,4,33,3,4,8,No
25,Travel_Frequently,1456,Human Resources,17,5,69,11040,8832,Manager,18,Life Sciences,1,96-9992782,1,Female,3,4,Single,8,Yes,No,13,4,2,80,3,0,3,3,4,8,3,9,Yes
24,Travel_Rarely,1496,Research & Development,6,2,55,8800,7040,Manager,16,Medical,1,21-0143928,1,Male,4,3,Married,4,Yes,No,23,1,1,80,1,40,2,3,21,7,10,13,Yes
60,Non-Travel,1464,Research & Development,35,1,56,8960,7168,Laboratory Technician,18,Other,1,86-9814669,1,Female,2,2,Married,3,Yes,No,12,3,3,80,1,32,2,4,4,7,2,2,No
35,Travel_Rarely,980,Sales,22,2,148,23680,18944,Research Director,20,Life Sciences,1,77-6311124,3,Male,4,1,Single,5,Yes,No,15,2,2,80,1,24,5,3,10,20,5,15,Yes
43,Travel_Frequently,1472,Research & Development,25,5,34,5440,4352,Manager,16,Technical Degree,1,72-2453138,4,Male,4,4,Married,6,Yes,No,11,3,4,80,2,8,4,2,18,16,1,11,No
18,Travel_Frequently,968,Human Resources,35,2,120,19200,15360,Manufacturing Director,14,Medical,1,24-6707748,4,Male,4,2,Married,8,Yes,No,18,1,2,80,0,17,4,4,7,15,5,9,Yes
51,Travel_Rarely,287,Research & Development,31,3,31,4960,3968,Healthcare Representative,12,Sales,1,49-4504579,3,Female,3,3,Single,2,Yes,No,23,3,3,80,2,2,0,2,23,8,1,1,No
29,Non-Travel,826,Human Resources,41,2,117,18720,14976,Research Scientist,20,Technical Degree,1,00-2010431,2,Male,1,2,Married,5,Yes,No,11,4,2,80,0,29,2,2,17,5,9,2,Yes
53,Travel_Frequently,367,Human Resources,46,5,110,17600,14080,Research Scientist,16,Human Resources,1,55-6861316,2,Male,2,2,Married,1,Yes,No,13,2,2,80,3,16,5,4,37,10,0,9,Yes
43,Travel_Frequently,365,Research & Development,26,1,105,16800,13440,Sales Representative,12,Medical,1,05-2075977,3,Male,3,3,Single,8,Yes,No,20,2,2,80,1,28,6,4,38,7,13,17,No
52,Travel_Rarely,1001,Sales,48,1,57,9120,7296,Sales Representative,18,Technical Degree,1,12-8645815,2,Female,3,1,Married,2,Yes,No,19,1,2,80,1,38,5,1,27,10,14,3,Yes
39,Travel_Rarely,951,Sales,14,3,32,5120,4096,Healthcare Representative,16,Sales,1,62-6465491,1,Male,4,1,Married,3,Yes,No,14,4,1,80,1,10,2,2,19,5,6,17,Yes
18,Travel_Frequently,722,Sales,22,3,96,15360,12288,Human Resources,16,Technical Degree,1,47-8025940,3,Female,3,4,Single,0,Yes,No,18,4,4,80,2,11,2,4,22,16,10,10,Yes
